collaborative,duration_ms,modified_at,name,num_albums,num_artists,num_edits,num_followers,num_tracks,pid
False,30596697,1495929600,idc,107,85,71,4,140,102443
False,55291852,1508716800,Drinking Songs,176,109,62,1,242,102444
False,5726414,1503446400,Country,20,13,19,1,25,102445
False,7744568,1401840000,Frozen,3,10,2,1,59,102446
False,18013626,1487116800,ballin,74,69,5,1,77,102447
False,24110826,1496275200,Relaxing,69,51,34,2,103,102448
False,10876369,1474329600,JV ,48,44,10,3,50,102449
False,7771862,1501372800,bangerzz,30,24,17,2,36,102450
False,2351097,1455926400,Work out ,11,10,3,1,11,102451
False,26336548,1491523200,🇲🇽,46,18,2,1,144,102452
False,1841370,1453680000,Pregame,8,8,5,1,8,102453
False,2206065,1495238400,Airplane,9,6,3,1,10,102454
False,14444091,1492905600,2000's rock ,51,33,9,1,61,102455
False,11938450,1497744000,Peaceful,44,30,26,1,49,102456
False,39026827,1508371200,Country,123,66,128,1,178,102457
False,15972565,1504310400,Oldies and Goodies,54,40,23,1,65,102458
False,22211514,1469664000,relax,70,54,14,1,93,102459
False,21856485,1506556800,workout,85,65,26,3,100,102460
False,14692108,1507766400,Run Like Hell,52,45,37,1,56,102461
False,3113939,1504915200,groove,13,13,10,1,15,102462
False,20401375,1508889600,chill,98,84,27,1,98,102463
False,4998454,1505174400,salsa,17,12,4,1,17,102464
False,2374300,1505001600,fb,7,7,4,1,8,102465
False,15758220,1433808000,old rap,28,15,6,1,57,102466
False,40640225,1506038400,My best,128,91,29,1,157,102467
False,5239956,1455753600,Rasta,23,14,12,1,23,102468
False,25475823,1442448000,Oktoberfest,65,60,2,1,132,102469
False,2673031,1495324800,Vibes,10,10,7,2,11,102470
False,26719699,1405987200,Country,52,15,4,1,115,102471
False,8660597,1461196800,March 2016,33,25,5,1,39,102472
False,13604028,1489536000,Classics,45,31,16,1,49,102473
False,15702453,1500854400,old,47,37,35,1,73,102474
False,7867875,1470009600,L-O-V-E ,38,24,3,1,39,102475
False,27053536,1461542400,on the road,92,55,5,1,119,102476
False,8879580,1482969600,dec 2016,33,32,14,1,36,102477
False,4146198,1389916800,Yacht Rock,16,16,3,1,17,102478
False,5507025,1492646400,VIBIN,21,19,12,2,24,102479
False,18305313,1508889600,Good songs,63,55,41,7,87,102480
False,25640522,1508371200,Workout,109,88,93,3,118,102481
False,29240744,1374278400,Lynn,50,18,4,1,115,102482
False,7491737,1508976000,Broken,20,14,9,2,38,102483
False,36839537,1505779200,rad,113,82,11,1,148,102484
False,19593256,1505088000,Country,57,26,6,1,87,102485
False,17240133,1501286400,Rock it,64,39,3,1,73,102486
False,17254505,1494460800,Fade,65,45,41,4,74,102487
False,9882609,1483228800,Christmas🎄🎁,37,35,6,1,47,102488
False,24736380,1484006400,Tennessee Whiskey,76,39,60,3,109,102489
False,22485711,1503187200,Bus,92,83,17,1,98,102490
False,26077868,1415836800,Easy Listening,57,28,5,1,105,102491
False,10108212,1503705600,Crack,35,30,7,1,38,102492
False,16741989,1443225600,June 2015,62,57,10,2,73,102493
False,2169825,1484352000,best ever,10,9,4,1,10,102494
False,20010259,1475971200,Car rides,65,46,13,1,74,102495
False,2896315,1491350400,march,11,10,7,2,14,102496
False,17561021,1462492800,Justin Timberlake,12,3,4,1,50,102497
False,1147050,1468195200,Say Something ,4,4,2,1,5,102498
False,45712166,1489881600,tahoe,137,105,5,1,195,102499
True,27117347,1421193600,kanye west,17,6,12,1,110,102500
False,41201791,1501027200,On the Move,148,130,42,1,170,102501
False,8674325,1372291200,Quiet Storm,31,27,15,1,34,102502
False,8322641,1507248000,on repeat,37,31,20,1,40,102503
False,6420695,1503187200,sick beats,20,18,10,3,24,102504
False,23037472,1390953600,Rock,74,47,9,2,100,102505
False,8985585,1480982400,Homework playlist,32,22,3,1,40,102506
False,14323934,1502409600,new dance,55,39,3,1,63,102507
False,3545296,1388880000,old school ,14,13,7,1,16,102508
False,18661429,1503014400,Classical,44,29,14,1,47,102509
False,8819307,1497571200,Rwby,4,3,13,2,36,102510
False,13289863,1421625600,Good Vibes,53,40,17,1,60,102511
False,10256397,1466380800,Chill,34,27,8,1,42,102512
False,9444493,1508976000,Work Out,39,31,28,1,42,102513
False,41878272,1507766400,relaxation,131,94,41,3,191,102514
False,25326805,1474675200,Good Stuff,91,76,16,3,115,102515
False,5287262,1504828800,sleep,11,8,6,2,22,102516
False,9962300,1504742400,run,40,37,18,1,41,102517
False,38479747,1506988800,After party,130,94,80,1,164,102518
False,22108337,1508803200,Beach,97,76,69,6,102,102519
False,28103159,1470182400,Country,71,29,23,1,126,102520
False,9833047,1482278400,Christmastime,38,38,15,1,48,102521
False,28514111,1495497600,Gospel,78,54,34,1,96,102522
False,20683987,1509408000,FOR DAVID,88,82,3,1,94,102523
False,50994550,1392940800,Guster,29,4,2,3,216,102524
False,13378413,1464393600,💯💯💯,41,35,2,2,55,102525
False,24058448,1507766400,Country,84,50,35,1,110,102526
False,7581232,1410652800,March,26,22,8,1,29,102527
False,14833809,1502409600,Drops,58,48,20,2,60,102528
False,12236248,1506470400,Spanish Rock,33,17,10,1,47,102529
False,3480426,1489795200,get up and dance,12,13,3,1,17,102530
False,12961363,1487894400,twerkout,56,50,31,3,58,102531
False,16985322,1374019200,AmpeD,32,12,18,1,65,102532
False,6674585,1470614400,Studious,24,22,11,1,27,102533
False,17186880,1505260800,😍😍😍,65,48,8,1,76,102534
False,19717294,1462752000,it's lit,85,71,16,2,87,102535
False,3768645,1475020800,run,17,17,3,1,17,102536
True,16139135,1421712000,We,61,54,46,1,68,102537
False,6394292,1509321600,Fall,19,11,6,1,30,102538
False,11457085,1509494400,darty,42,29,28,2,52,102539
False,14550281,1479772800,Movie Soundtracks,5,4,2,1,64,102540
False,14430834,1508803200,bike,53,45,30,1,63,102541
False,10547891,1406764800,Calming,41,35,5,1,42,102542
False,30928094,1509062400,shop,100,74,3,1,109,102543
False,4221462,1444694400,august,17,16,6,1,17,102544
False,29279874,1508371200,edit ,131,97,25,4,139,102545
False,13738800,1414627200,CT,53,38,2,1,63,102546
False,3276634,1476921600,Alex,14,14,2,1,14,102547
False,2201054,1502064000,Swagger,10,9,2,1,10,102548
False,3997860,1447632000,Christmas,19,19,2,1,25,102549
False,25179467,1504742400,✌🏽️,67,35,27,1,103,102550
False,3121158,1485216000,Chill and Relax,13,12,4,1,14,102551
False,11577714,1384732800,Rap 2,32,21,5,1,45,102552
False,9008413,1505347200,Oldies but Goodies,35,35,5,1,37,102553
False,4963383,1464048000,C1,11,10,2,1,11,102554
False,1740116,1442966400,League,5,5,2,1,8,102555
False,7497816,1495324800,***christian***,15,4,2,1,31,102556
False,5870349,1505779200,Gwen,24,20,4,1,24,102557
False,52847374,1496448000,Pow pow,219,175,106,5,243,102558
False,28303175,1502928000,Old School,108,88,17,3,119,102559
False,9751573,1506470400,middle school dance,40,35,5,1,43,102560
False,16827640,1419465600,Scores ,54,49,13,1,85,102561
False,9295403,1454630400,new hip hop,30,18,14,3,39,102562
False,25757390,1432425600,musica,91,89,40,1,116,102563
False,7335079,1470355200,Chill,24,17,13,1,29,102564
False,4080231,1459382400,far away,16,14,7,1,16,102565
False,11065782,1497830400,Gym Mix,39,27,9,1,46,102566
False,1940942,1507334400,Erika,10,10,2,1,10,102567
False,5482110,1483574400,Guilty Pleasure,23,19,12,1,25,102568
False,29147607,1508716800,‼️,81,55,60,1,128,102569
False,12590802,1505174400,Partayyy,56,47,39,3,58,102570
False,7270600,1449878400, Acoustic,29,21,4,1,32,102571
False,4067036,1470182400,Salsa,14,11,2,1,14,102572
False,14963020,1498780800,Lit,60,48,18,4,68,102573
False,3535385,1414108800,Wyatt,18,14,10,1,18,102574
False,14611817,1427068800,alabanza,40,27,25,1,49,102575
False,26948745,1495584000,Soundtracks,55,99,8,1,157,102576
False,6908342,1392595200,Tequila,30,26,3,1,32,102577
False,1748704,1466121600,Slowjamz,6,4,5,1,6,102578
False,6859449,1498089600,RAP,18,17,8,1,29,102579
False,16374407,1463702400,country,54,35,10,1,77,102580
False,30895257,1502496000,fall🍂,100,74,9,2,134,102581
False,14245328,1506470400,Antidote,42,30,24,5,48,102582
False,11895604,1473811200,summer 2016,54,48,41,1,55,102583
False,12974337,1507075200, Chill Vibes,49,38,12,1,53,102584
False,32536906,1509148800,Awesomeness ,99,76,44,82,142,102585
False,8832673,1509148800,Feelin It ,37,27,12,1,39,102586
False,14383473,1508371200,Hey Mama ,62,53,31,1,65,102587
False,9513361,1375228800,Road Trip Playlist,40,40,2,1,40,102588
True,6464779,1406678400,Wedding - Cocktail Hour,26,23,5,1,29,102589
False,6472754,1475539200,Hi,24,18,4,1,28,102590
False,4077940,1492387200,litty,16,13,11,3,20,102591
False,1380997,1437696000,random,6,6,6,1,6,102592
False,38693547,1415059200,hiphop,88,35,4,1,155,102593
False,14369605,1508544000,jams,61,51,18,1,63,102594
False,24321317,1508457600,Gym Time,87,70,13,1,101,102595
False,4552761,1454025600,drivin,21,21,11,1,21,102596
False,17835497,1505692800,Disney,37,71,4,1,94,102597
False,51220120,1445817600,Open House,165,130,32,1,216,102598
False,3850844,1509408000,fall 17,18,17,11,1,19,102599
False,19219982,1465862400,Country,65,45,28,2,86,102600
False,5326637,1500768000,Cinema,21,21,7,2,21,102601
False,3266682,1422057600,Jan 2015,12,11,2,1,14,102602
False,6669406,1484352000,Pop Country,11,7,2,1,33,102603
False,4717925,1505001600,ITS LIT,17,15,5,1,17,102604
False,18665538,1507852800,best,78,66,24,1,85,102605
False,9600321,1494720000,Worship,23,17,4,1,32,102606
False,2346708,1400976000,5sos ,8,6,2,1,12,102607
False,20207775,1506124800,Morning Jams,88,73,49,1,93,102608
False,4543861,1368144000,Random playlist,11,11,13,1,20,102609
False,7553390,1500163200,Car,30,24,5,1,32,102610
False,5265995,1493078400,real,19,16,6,1,21,102611
False,10400140,1427846400,Christian Music ,32,20,21,1,39,102612
False,17407636,1509321600,CHILL,61,51,33,1,74,102613
False,12100583,1410220800,Wedding Music,37,23,6,1,55,102614
False,2637274,1479772800,Christmas ,15,15,4,1,15,102615
False,5431213,1506988800,Old school,19,13,6,1,22,102616
False,13072265,1373328000,Bach,4,3,5,3,50,102617
False,30871793,1509321600,xxx,99,62,17,1,119,102618
False,3882126,1508284800,Warm Up,19,18,4,2,19,102619
False,17312816,1399420800,Eminem,19,6,11,2,59,102620
False,3410643,1503619200,Canada,14,11,3,3,16,102621
False,12162593,1464307200,Grad Party,39,29,2,1,50,102622
False,3983460,1489363200,Rebelution,11,6,12,1,16,102623
False,8153430,1473724800,Ambience ,20,20,10,1,30,102624
False,11853149,1503014400,Throwback Rap,37,24,9,1,45,102625
False,23693034,1508198400,Alt jams,70,59,40,1,109,102626
False,12746193,1499040000,80s,46,41,15,1,52,102627
False,20807477,1341964800,Playlist,50,22,5,1,84,102628
False,12248558,1483228800,Worship,32,14,14,1,38,102629
False,2020248,1438992000,dreams,4,3,3,1,9,102630
True,29692110,1504137600,Workout,103,73,33,1,137,102631
True,16957978,1381622400,pop,64,45,37,2,73,102632
False,11422248,1485388800,Old Songs ,42,36,10,1,45,102633
False,44383809,1503964800,LAtinO !!!!!!!,121,70,32,2,172,102634
False,10182679,1465257600,chill,33,23,7,1,45,102635
False,9862919,1508544000,Inspiring,39,38,14,1,40,102636
False,10849277,1486339200,Classical,34,35,9,2,42,102637
False,15216523,1489708800,go time,43,27,8,1,58,102638
False,20180057,1507248000,Spring/Summer 2017,71,53,59,1,80,102639
False,25000033,1450569600,Christmas,81,69,18,1,130,102640
False,19819528,1436745600,Skiing,48,32,3,1,59,102641
False,4480781,1447113600,Drake ,10,5,6,1,17,102642
False,34762484,1507248000,Back in Time,116,69,11,1,146,102643
False,30650929,1503878400,dancehall,117,65,27,1,144,102644
False,9568352,1498262400,RUN.,34,25,5,1,40,102645
False,4727061,1475280000,My life,16,16,7,1,21,102646
False,42496957,1507420800,Fire🔥,130,80,82,1,192,102647
False,14695860,1494633600,Classic rock,47,40,43,3,53,102648
False,4249290,1481932800,asdfghjkl,18,18,11,1,19,102649
False,1485444,1509321600,nov,8,8,2,1,8,102650
False,18908013,1495065600,Blue,65,58,10,1,80,102651
False,39529974,1433030400,Random 2,114,75,48,3,184,102652
False,5685857,1498348800,country,22,19,4,2,27,102653
False,2513168,1478908800,ceremony music,12,12,6,1,12,102654
False,9622790,1504483200,R&B,35,35,22,1,38,102655
False,11456434,1437955200,Rock,33,20,4,1,44,102656
False,11521733,1457654400,Slow Jams,33,24,4,1,39,102657
False,8934107,1505952000,13.1,41,37,2,1,41,102658
False,10348710,1508457600,chillin,34,32,15,3,35,102659
False,6539409,1454371200,Classical,20,14,6,1,28,102660
False,56847269,1487376000,Chill House,133,95,81,352,156,102661
False,3241392,1500768000,Summer 2017,14,14,3,1,15,102662
False,8558272,1388275200,Dance,24,13,2,1,33,102663
False,5551587,1507680000,Spanish,25,19,17,1,26,102664
False,54223456,1500336000,work out,131,85,62,2,236,102665
False,1780056,1463961600,CHVRCHES,5,3,4,1,7,102666
False,24157761,1495670400,Happiness,76,61,43,1,108,102667
False,8637928,1507334400,Concentration,29,22,13,1,37,102668
False,14502541,1499472000,Country Favorites,29,14,11,1,63,102669
False,10733889,1462924800,hanging out,44,38,7,1,47,102670
False,17902665,1509408000,EDM,75,70,40,1,77,102671
False,14539631,1473724800,Country,55,31,10,1,68,102672
False,35842560,1381190400,Classical,34,25,8,1,91,102673
False,7478327,1480809600,sounds,30,30,10,1,34,102674
False,5614563,1508198400,Feelings,25,24,6,1,25,102675
False,9898967,1483833600,rock,32,19,14,1,44,102676
False,3620536,1443657600,pia,11,9,5,1,16,102677
False,4253942,1502496000,Rock 2,13,9,7,1,18,102678
False,6325408,1424476800,Christian Mix,16,10,4,1,26,102679
False,26538629,1506556800,Mason,87,59,14,1,109,102680
False,6615483,1429488000,my favs,29,22,21,1,30,102681
False,4817190,1465257600,Jamz,12,7,5,3,19,102682
False,40537533,1433462400,Slow jam,150,118,15,4,180,102683
False,21999183,1506384000,lets dance!,75,57,16,1,89,102684
False,22289153,1487116800,nope,88,74,2,1,97,102685
False,8404568,1468281600,Relaxed,30,30,7,1,32,102686
False,4711397,1373587200,Workout Playlist,19,17,6,1,19,102687
False,30212693,1366070400,Surrender,60,34,40,1,109,102688
False,14837750,1443916800,Tailgate,56,32,14,1,69,102689
False,19991373,1492646400,Great Music,63,46,58,1,83,102690
False,11337815,1435795200,✌️,41,33,23,1,50,102691
False,5720346,1508371200,hello ,23,21,6,1,28,102692
False,11551124,1498089600,Funky,23,28,5,1,30,102693
False,4027458,1506470400,Arctic Monkeys,10,7,9,1,18,102694
False,5694761,1493164800,bad,23,21,5,1,24,102695
False,4839103,1427155200,Gold,19,19,4,1,20,102696
False,15449617,1382313600,Dance It Out,50,27,5,3,64,102697
False,8618055,1500249600,mads,39,29,28,1,40,102698
False,5469597,1503878400,po,22,20,15,2,23,102699
True,4817626,1507075200,Test,18,14,6,1,22,102700
False,62378470,1509321600,God is good,156,85,68,1,210,102701
False,7913408,1501891200,Pop music,35,34,5,1,39,102702
False,19707785,1504224000,just cause,71,58,51,3,86,102703
False,10842773,1464566400,Soul Train,49,23,6,1,57,102704
False,4751562,1501027200,Playlist,17,11,6,1,21,102705
False,22534966,1509408000,Punk Covers,84,72,29,1,140,102706
False,48379058,1488844800,Throwback,146,88,11,1,204,102707
False,13621982,1502755200,house warming,39,30,3,3,44,102708
False,14630985,1471305600,Party Bus ,55,45,13,1,65,102709
False,4303878,1478131200,Jazz,21,14,3,1,24,102710
False,46025792,1507075200,Country,118,43,15,3,218,102711
False,7452754,1437350400,chill :)),31,26,2,1,33,102712
False,13250776,1498867200,piano,40,27,6,1,55,102713
False,2672333,1453075200,AFTERPARTY,10,10,2,1,11,102714
False,5500549,1499904000,fresh air,22,21,10,1,23,102715
False,7534941,1502668800,bollywood,21,19,2,1,24,102716
False,13949945,1479427200,fall 16,54,48,15,2,63,102717
False,4401286,1509148800,ks,17,14,7,1,21,102718
False,22505643,1383868800,90's Jams,75,58,8,3,86,102719
False,17178059,1470355200,Grunge,44,20,2,1,65,102720
False,6579985,1489881600,running,25,18,3,1,28,102721
False,20990675,1478822400,Battle Music,23,18,25,6,84,102722
False,24718829,1507161600,alternative ,73,46,13,4,105,102723
False,13908266,1508544000,chill,50,43,26,1,58,102724
False,50003735,1509062400,Nice,141,88,85,5,193,102725
False,25290726,1385769600,Country,53,32,25,1,111,102726
False,21954175,1508976000,Workout,85,67,47,1,92,102727
False,9171331,1472169600,Jams,36,33,3,3,41,102728
False,4568768,1492732800,broken,17,15,12,1,19,102729
False,23010990,1489276800,country ,77,46,24,3,108,102730
False,8375137,1414022400,SoundHound,11,8,2,1,47,102731
False,11293028,1491004800,Summer,44,36,14,1,48,102732
False,26397331,1489017600,emo trash,44,14,4,1,116,102733
False,6110004,1464307200,may 2016,22,20,18,1,28,102734
False,39360141,1388707200,Christ,50,18,12,1,147,102735
True,24237505,1467244800,90s/00s,91,77,31,5,100,102736
False,19703060,1465516800,slow,52,40,11,2,71,102737
False,47688304,1469145600,riptide,180,146,5,1,212,102738
False,14927377,1503792000,dance ,61,55,36,1,64,102739
False,41579358,1491955200,New Music,153,135,61,2,184,102740
False,14364235,1466553600,car,62,58,2,1,65,102741
False,11283598,1479513600,Broadway,26,28,5,1,48,102742
False,11661799,1395446400,Disney,34,56,13,1,67,102743
False,63526307,1509408000,rock,163,89,72,1,234,102744
False,30824789,1505260800,Rockish,106,68,10,1,140,102745
False,13415655,1469577600,july 2016,64,61,6,1,70,102746
False,6891946,1436918400,Workout 2015,29,26,7,1,30,102747
False,11923423,1508284800,throwbackkkk,37,27,4,1,49,102748
False,36314066,1491177600,chill,42,30,7,1,148,102749
False,4602883,1493596800,sauce,15,14,12,1,19,102750
False,16045834,1443744000,old school,49,40,13,2,65,102751
False,15545128,1505692800,Rap,52,40,26,1,69,102752
False,2552264,1481673600,français,9,9,9,1,13,102753
False,4801667,1507680000,idk,18,14,2,1,22,102754
False,43539557,1492905600,90's Country,143,73,14,1,209,102755
False,10809538,1400112000,Reggaeton,27,28,12,1,45,102756
False,21516466,1501459200,Country Jams,61,46,7,2,101,102757
False,1708569,1472688000,Encouragement,9,7,4,1,9,102758
False,17347348,1391385600,Feel Good Music,38,15,14,1,73,102759
False,36650772,1499385600,Joe ,34,17,2,1,146,102760
False,1705930,1483315200,Ceremony,7,7,5,1,7,102761
False,17332717,1494633600,newnew,72,68,29,3,80,102762
False,8723384,1498521600,feel good,34,26,19,1,37,102763
False,5992752,1490227200,CU,16,11,11,1,26,102764
False,31496343,1494892800,jams,101,83,18,1,146,102765
False,9032610,1401926400,Coachella 2013,23,19,18,1,30,102766
False,47205465,1509321600,fall,149,105,77,4,192,102767
False,2686942,1451088000,Christmas 2015,6,4,3,1,16,102768
False,25956187,1501459200,workout,104,76,54,4,116,102769
False,4669913,1474502400,Misc. ,19,19,6,1,21,102770
False,21993456,1508198400,Country,81,51,54,1,101,102771
False,8047892,1495584000,Spanish,30,15,5,1,38,102772
False,4520823,1504742400,Vibing,18,17,7,3,19,102773
False,9416790,1488153600,Let It go,37,32,3,1,39,102774
False,4784311,1468281600,sway,20,19,15,1,20,102775
False,3275121,1442102400,Summer music,15,14,5,1,15,102776
False,17973709,1493942400,Final Fantasy,5,4,3,1,51,102777
False,14207770,1492732800,Lit Jams,53,42,9,1,62,102778
False,44987217,1497916800,Hillsong,25,6,36,1,131,102779
